#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:42:44       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:45       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:45       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:45       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:47       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:47       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:47       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:48       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:48       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:48       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:42:49       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:49       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:49       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:50       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:50       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:50       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:51       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:51       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:51       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:52       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:52       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
